Wort New,Bedeutung,verwandte Begriffe -->...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hoffen,hoffen,wünschen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hoffnungslos,hoffnungslos,chancenlos,ausweglos,aussichtslos,verbaut,verfahren,,,,,,,,,,,,,,,,,,,,,,,,,
hoffnungslos sein,hoffnungslos sein,verzagen,verzweifeln,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Höflichkeitsbesuch,Höflichkeitsbesuch,Anstandsbesuch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hohe Temperatur ,hohe Temperatur (umgangssprachlich),Fieber,Pyrexie (fachsprachlich),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hoheitszeichen,Hoheitszeichen,Wappenbild,Wappen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Höhenrücken,Höhenrücken,Kamm,Grat,Gebirgsgrat,Bergzug,Bergrücken,Naht,,,,,,,,,,,,,,,,,,,,,,,,
Höhenunterschied,Höhenunterschied,Anstieg,Steigung,Gradiente (fachsprachlich),,,,,,,,,,,,,,,,,,,,,,,,,,,
Hoher Donnerstag,Hoher Donnerstag,Tag vor dem Karfreitag,Donnerstag vor Ostern,Tag des letzten Abendmahls,Gründonnerstag,,,,,,,,,,,,,,,,,,,,,,,,,,
hohes Tier ,hohes Tier (umgangssprachlich),Bonze (umgangssprachlich),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hohl,hohl,leer,ausgehöhlt,geschröpft,,,,,,,,,,,,,,,,,,,,,,,,,,,
Höhlenforschung,Höhlenforschung,Speleologie,Speläologie,Höhlenkunde,,,,,,,,,,,,,,,,,,,,,,,,,,,
Höhlenkundler,Höhlenkundler,Speläologe,Höhlenforscher,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Höhlenmensch,Höhlenmensch,Troglodyt,Höhlenbewohner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hohlnadel,Hohlnadel,Kanüle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hohn,Hohn,Spott,sarkastische Bemerkung,Sarkasmus,Ironie,gespielte Ernsthaftigkeit,Spöttelei,Verhöhnung,Spitzfindigkeit,gespielter Ernst,Seitenhieb,Stichelei,Doppeldeutigkeit,(feiner) Spott,,,,,,,,,,,,,,,,,
höhnen,höhnen,(sich) lustig machen über,spotten über,,,,,,,,,,,,,,,,,,,,,,,,,,,,
höhnisch,höhnisch,hämisch,spöttisch,gehässig,,,,,,,,,,,,,,,,,,,,,,,,,,,
Holding-Gesellschaft,Holding-Gesellschaft,Unternehmensverbund,Holding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Holland ,Holland (umgangssprachlich),Niederlande,Königreich der Niederlande,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Höllenqual,Höllenqual,Peinigung,Marter,Misshandlung,Folter,Pein,Drangsal,Folterung,Quälerei,Tortur,peinliche Befragung,Höllenpein,,,,,,,,,,,,,,,,,,,
Holler,Holler,Holunder,Holder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Holm,Holm,Dorn,Hauptbalken,Balken,Barrenholm,,,,,,,,,,,,,,,,,,,,,,,,,,
Holocaust,Holocaust,Judenvernichtung,Shoah,Schoah,Shoa,Austilgung,Massenmord,Genozid,Ausrottung,Massenvernichtung,Völkermord,,,,,,,,,,,,,,,,,,,,
holprig,holprig,hubbelig (umgangssprachlich),uneben,holperig,höckrig,,,,,,,,,,,,,,,,,,,,,,,,,,
Holunder,Holunder,Holder,deutscher Flieder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Holz,Holz,Gehölz,Nutzholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Holzblock,Holzblock,Holzklotz,Sägeblock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hölzern ,hölzern (umgangssprachlich),unpersönlich,steif (umgangssprachlich),förmlich,formell,knochig (umgangssprachlich),,,,,,,,,,,,,,,,,,,,,,,,,
Holzliege,Holzliege,Pritsche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Holzscheit,Holzscheit,Scheit,Holzklotz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Holzvernichtungstüte,Holzvernichtungstüte,Sperrholztasche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Homecomputer,Homecomputer,Heimcomputer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hometrainer,Hometrainer,Heimtrainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Homiletik,Homiletik,Predigtlehre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
homogen,homogen,gleich brechend,isotrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Homogenität,Homogenität,Gleichartigkeit,Einheitlichkeit,Gleichwertigkeit,,,,,,,,,,,,,,,,,,,,,,,,,,,
Homonym,Homonym,Teekesselchen (umgangssprachlich),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Homonymie,Homonymie,Vieldeutigkeit,Mehrdeutigkeit,Zweideutigkeit,Amphibolie,Ambiguität,Doppeldeutigkeit,,,,,,,,,,,,,,,,,,,,,,,,
homophon,homophon,gleichstimmig,einstimmig,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Homosexualität,Homosexualität,Homotropie,Homophilie,gleichgeschlechtliche Liebe,,,,,,,,,,,,,,,,,,,,,,,,,,,
Homosexuelle,Homosexuelle,kesser Vater (derb),Lesbierin,Lesbe,,,,,,,,,,,,,,,,,,,,,,,,,,,
honen,honen,feinschleifen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
honigsüß,honigsüß,schmeichelnd,scheißfreundlich (derb),schleimig (umgangssprachlich),heuchlerisch,süß,übertrieben freundlich,,,,,,,,,,,,,,,,,,,,,,,,
Honigwabe,Honigwabe,Wabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honigwein,Honigwein,Met,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
honorieren,honorieren,belohnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
honoris causa,honoris causa,ehrenhalber,h.c.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hör...,Hör...,Ton...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hörbar,(deutlich) hörbar,unüberhörbar,vernehmlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,
horchen,horchen,lauschen,zuhören,hinhören,,,,,,,,,,,,,,,,,,,,,,,,,,,
hören,hören,lauschen,wahrnehmen,vernehmen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Horizont,Horizont,Skyline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hörmuschel,Hörmuschel,Hörer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Horn,Horn,Sirene,Hupe,Tröte (umgangssprachlich),,,,,,,,,,,,,,,,,,,,,,,,,,,
Hornhautentzündung,Hornhautentzündung,Keratitis (fachsprachlich),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hornist,Hornist,Hornbläser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Horrortrip ,Horrortrip (umgangssprachlich),Grauen,Horror,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hörschnecke,Hörschnecke,Cochlea (fachsprachlich),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hort,Hort,Kostbarkeit,Kleinod,Vermögen,Schatz,Juwel,,,,,,,,,,,,,,,,,,,,,,,,,
horten,horten,anhäufen,zusammenkriegen (umgangssprachlich),sammeln,raffen (umgangssprachlich),scheffeln (umgangssprachlich),,,,,,,,,,,,,,,,,,,,,,,,,
Hosenschritt,Hosenschritt,Schritt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hosenstall ,Hosenstall (umgangssprachlich),Hosenladen (umgangssprachlich),Hosenschlitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hosentasche,Hosentasche,Hosensack (schweiz., österr.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hospitalisierung ,Hospitalisierung (fachsprachlich),Aufnahme in ein Krankenhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hospitanz,Hospitanz,Praktikum,Traineeprogramm,Referendariat,praktische Übung,Volontariat,,,,,,,,,,,,,,,,,,,,,,,,,
Hospiz,Hospiz,Sterbeklinik,Sterbehaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hotelier,Hotelier,Hotelbesitzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hotline,Hotline,Servicenummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hr.,Hr.,Herr(n),Herr,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hrsg.,Hrsg.,Herausgeber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hübsch,hübsch,niedlich,süß,puppig,nett,fein,,,,,,,,,,,,,,,,,,,,,,,,,
Hufschmied,Hufschmied,Hufbeschlagschmied,Pferdeschmied,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hüfthalter,Hüfthalter,Korsage,Korselett,Mieder,Korsett,,,,,,,,,,,,,,,,,,,,,,,,,,
Hüftschnupfen,Hüftschnupfen,Coxitis fugax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hügel,Hügel,Tumulus,Grabhügel,(kleiner) Berg,Anhöhe,Erdwall,Aufschüttung,Erdhügel,,,,,,,,,,,,,,,,,,,,,,,
Huker,Huker,Fischerboot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
huldigen,huldigen,akklamieren (fachsprachlich),bejubeln,zustimmen,zujubeln,gutheißen,klatschen,,,,,,,,,,,,,,,,,,,,,,,,
Huldigung,Huldigung,Hommage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hülle,Hülle,Futteral,Etui,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hülse,Hülse,Manschette,Muffe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Humanität,Humanität,Menschlichkeit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Humanoid,Humanoid,Homo sapiens,Erdenbürger,Mensch,,,,,,,,,,,,,,,,,,,,,,,,,,,
humid,humid,nass,feucht,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Humorist,Humorist,Komödiant,Comedian,Komiker,,,,,,,,,,,,,,,,,,,,,,,,,,,
Humorlosigkeit,Humorlosigkeit,Ernst,Ernsthaftigkeit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hund,Hund,Wau Wau (umgangssprachlich),Töle (derb),bester Freund des Menschen (umgangssprachlich),Fiffi (umgangssprachlich),Köter (umgangssprachlich),Kläffer (umgangssprachlich),,,,,,,,,,,,,,,,,,,,,,,,
Hundebesitzer,Hundebesitzer,Herrchen,Hundehalter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hundebesitzerin,Hundebesitzerin,Frauchen,Hundehalterin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hundeexkremente,Hundeexkremente,Hundescheiße (umgangssprachlich),Hundehaufen,Hundekot,Hundekacke (umgangssprachlich),Hundstrümmerl (österr.) (umgangssprachlich),,,,,,,,,,,,,,,,,,,,,,,,,
hunderte von ...,hunderte von ...,jede Menge ...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hunger,Hunger,Kohldampf (umgangssprachlich),Jieper (umgangssprachlich),Schmacht (umgangssprachlich),Appetit,Heißhunger,,,,,,,,,,,,,,,,,,,,,,,,,
hungern,hungern,fasten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hunzen ,hunzen (umgangssprachlich),(sich) ranhalten (umgangssprachlich),fix machen (umgangssprachlich),(sich) beeilen,,,,,,,,,,,,,,,,,,,,,,,,,,,
hüpfen,hüpfen,hopsen,jumpen (norddt.),springen,hoppeln,,,,,,,,,,,,,,,,,,,,,,,,,,
huren,huren,prostituieren,öffentlich preisgeben,anschaffen gehen (umgangssprachlich),,,,,,,,,,,,,,,,,,,,,,,,,,,
huschen,huschen,jagen (umgangssprachlich),düsen (umgangssprachlich),breschen (umgangssprachlich),sausen,hetzen,flitzen,,,,,,,,,,,,,,,,,,,,,,,,
husten,husten,bellen (umgangssprachlich),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hüter,Hüter,Vormund,Hirte,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hybrid,hybrid,zwitterhaft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hybride,Hybride,Kreuzung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydrant,Hydrant,Wasserzapfstelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hydrophil,hydrophil,Wasser liebend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hydropisch,hydropisch,wassersüchtig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hygiene,Hygiene,Gesundheitspflege,Körperpflege,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hygrometer,Hygrometer,Luftfeuchtigkeitsmesser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyperästhesie ,Hyperästhesie (fachsprachlich),Überempfindlichkeit für Sinnesreize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyperbel ,Hyperbel (fachsprachlich),Übertreibung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyperopie ,Hyperopie (fachsprachlich),Übersichtigkeit,Weitsichtigkeit (umgangssprachlich),Hypermetropie (fachsprachlich),,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyperpyrexie ,Hyperpyrexie (fachsprachlich),extrem hohes Fieber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyperreflexie ,Hyperreflexie (fachsprachlich),gesteigerte Erregbarkeit der Reflexe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hypertext Markup Language,Hypertext Markup Language,HTML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hypertext Transfer Protocol,Hypertext Transfer Protocol,HTTP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyperthyreose ,Hyperthyreose (fachsprachlich),Schilddrüsenhormonüberproduktion,Schilddrüsenhormonüberschuss,Schilddrüsenüberfunktion,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hypertonie ,Hypertonie (fachsprachlich),Bluthochdruck,erhöhter Blutdruck,Hypertonus (fachsprachlich),Hypertension (fachsprachlich),,,,,,,,,,,,,,,,,,,,,,,,,,
Hypertrophie ,Hypertrophie (fachsprachlich),Organvergrößerung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hypochonder,Hypochonder,eingebildet Kranker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hypodermal ,hypodermal (fachsprachlich),subkutan (fachsprachlich),unter die Haut,unter der Haut,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hypokrit,Hypokrit,Heuchler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyponymie,Hyponymie,Unterbegriff,Hyponym,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hypostasieren,hypostasieren,vergegenständlichen,reifizieren,verdinglichen,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hypoventilation,Hypoventilation,abgeflachte Atmung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i. A.,i. A.,im Auftrag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IATA,IATA,Internationale Lufttransportgemeinschaft,International Air Transportation Association,Internationaler Luftverkehrsverband,,,,,,,,,,,,,,,,,,,,,,,,,,,
IC,IC,Integrierter Schaltkreis,Chip,Integrierte Schaltung,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICE,ICE,Hochgeschwindigkeitszug (umgangssprachlich),Inter City Express,InterCity Express,Intercity-Express,,,,,,,,,,,,,,,,,,,,,,,,,,
ich müsste,ich müsste,es wäre an mir,ich sollte,es ist meine Aufgabe,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ichthyosis ,Ichthyosis (fachsprachlich),Fischschuppenkrankheit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idealisierung,Idealisierung,Träumerei,Schwärmerei,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ideenfindung,(kreative) Ideenfindung,Denkrunde,Brainstorming,Ideengenerierung,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ideenlehre,Ideenlehre,Ideologie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ideenlos,ideenlos,unoriginell,fantasiearm,tumb,ideenarm,einfallslos,fantasielos,unschöpferisch,unkreativ,phantasielos,geistlos,phantasiearm,,,,,,,,,,,,,,,,,,,
Identifikation,Identifikation,Kennung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
identifizieren,identifizieren,ausmachen,ausfindig machen,ermitteln,erkennen,auf die Schliche kommen (umgangssprachlich),aufdecken,entdecken,verorten,eruieren,herausfinden,festmachen,sehen,feststellen,(sich) wiederfinden (in),,,,,,,,,,,,,,,,
Identifizierung,Identifizierung,Ausweisung,Identifikation,,,,,,,,,,,,,,,,,,,,,,,,,,,,
identisch,identisch,homogen,aus einem Guss,gleichartig,gleichförmig,gleich,einheitlich,inhaltsgleich,deckungsgleich,kongruent,,,,,,,,,,,,,,,,,,,,,
Ideologie,Ideologie,Grundeinstellung,Weltanschauung,Wertauffassung,Weltsicht,,,,,,,,,,,,,,,,,,,,,,,,,,
Idiolekt,Idiolekt,Individualsprachgebrauch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
idiotisch ,idiotisch (umgangssprachlich),absurd,unlogisch,hirnverbrannt,vernunftwidrig,wahnwitzig,aberwitzig,verrückt (umgangssprachlich),hirnrissig (umgangssprachlich),irrwitzig,unvernünftig,nicht rational,töricht,irrational,,,,,,,,,,,,,,,,,
Idol,Idol,Leitbild,Vorbild,,,,,,,,,,,,,,,,,,,,,,,,,,,,
idyllisch,idyllisch,malerisch,harmonisch,friedvoll,beschaulich,lauschig,heimelig,,,,,,,,,,,,,,,,,,,,,,,,
Iglu,Iglu,Schneehütte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ignorieren,ignorieren,in den Wind schlagen (umgangssprachlich),unberücksichtigt lassen,außer Acht lassen,außer Betracht lassen,außen vor lassen,nicht berücksichtigen,(sich) hinwegsetzen,übergehen,nicht beachten,übersehen,,,,,,,,,,,,,,,,,,,,
IHK,IHK,Industrie- und Handelskammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ikon,Ikon,Bildzeichen,Piktogramm,Symbol,besondere Werte verkörpernde Person,Ikone,,,,,,,,,,,,,,,,,,,,,,,,,
ikonografisch,ikonografisch,ikonographisch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ikonograph,Ikonograph,Ikonograf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ikonographie,Ikonographie,Ikonologie,Ikonografie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ikterisch ,ikterisch (fachsprachlich),gelbsüchtig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ikterus ,Ikterus (fachsprachlich),Gelbsucht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ileus ,Ileus (fachsprachlich),Darmverschluss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ilex,Ilex,Stechpalme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illegalität,Illegalität,Ungesetzlichkeit,Gesetzwidrigkeit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
illiquid,illiquid,finanzschwach,blank (umgangssprachlich),zahlungsunfähig,abgebrannt (umgangssprachlich),bankrott,insolvent,pleite,,,,,,,,,,,,,,,,,,,,,,,
Illumination,Illumination,Festbeleuchtung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illusion,Illusion,Wunschvorstellung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
im Alleingang,im Alleingang,für sich,einzeln,selber,alleine,,,,,,,,,,,,,,,,,,,,,,,,,,
im Augeninnern,im Augeninnern,intraokular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
im Ausland,im Ausland,auswärtig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
im besten Fall,im besten Fall,allenfalls,bestenfalls,höchstens,,,,,,,,,,,,,,,,,,,,,,,,,,,
im Bilde ,im Bilde (sein),(sich) auskennen,informiert (sein),Bescheid wissen,gutunterrichtet,auf dem Laufenden (sein),gut unterrichtet,gebrieft,,,,,,,,,,,,,,,,,,,,,,,
im Dunkeln tappen ,im Dunkeln tappen (umgangssprachlich),keinen Schimmer haben (umgangssprachlich),keinen blassen Schimmer haben (umgangssprachlich),keine Ahnung haben,auf dem Schlauch stehen (umgangssprachlich),ahnungslos sein,,,,,,,,,,,,,,,,,,,,,,,,,
im Farbton wechseln,im Farbton wechseln,schillern,changieren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
im Ganzen,im Ganzen,vollkommen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
im Gegenteil,im Gegenteil,e contrario (lat.),au contraire (franz.),,,,,,,,,,,,,,,,,,,,,,,,,,,,
im Gleichgewicht,im Gleichgewicht,harmonisch,in Balance,ausgewogen,pari,ausgeglichen,,,,,,,,,,,,,,,,,,,,,,,,,
im Innern,im Innern,inwendig,inmitten,zwischen,im Bereich,unter,innerhalb,innerhalb,drin,innen,,,,,,,,,,,,,,,,,,,,,
im Innersten,im Innersten,im Grunde genommen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
im lebenden Organismus,im lebenden Organismus,in vivo (fachsprachlich),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
im Lot ,im Lot (umgangssprachlich),in Ordnung,regelgerecht,korrekt,im grünen Bereich (umgangssprachlich),,,,,,,,,,,,,,,,,,,,,,,,,,
im Moment,im Moment,im Augenblick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
im Reagenzglas,im Reagenzglas,in vitro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
im Regen stehen lassen ,im Regen stehen lassen (umgangssprachlich),am ausgestreckten Arm verhungern lassen (umgangssprachlich),im Stich lassen (umgangssprachlich),nicht helfen,,,,,,,,,,,,,,,,,,,,,,,,,,,
im Schnitt ,im Schnitt (umgangssprachlich),im Durchschnitt,durchschnittlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,
im Schnitt darstellen,im Schnitt darstellen,in Profil darstellen,im Profil zeichnen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
im Sekundentakt,im Sekundentakt,60 mal pro Minute,einmal pro Sekunde,sekündlich,,,,,,,,,,,,,,,,,,,,,,,,,,,
im siebten Himmel ,im siebten Himmel (umgangssprachlich),verschossen (umgangssprachlich),Schmetterlinge im Bauch (umgangssprachlich),Flugzeuge im Bauch (umgangssprachlich),verliebt,verknallt (umgangssprachlich),,,,,,,,,,,,,,,,,,,,,,,,,
im Sparbetrieb,im Sparbetrieb,auf Sparflamme (umgangssprachlich),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
im Stande,im Stande,qualifiziert,fähig,tauglich,,,,,,,,,,,,,,,,,,,,,,,,,,,
im Stundentakt,im Stundentakt,einmal pro Stunde,stündlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,
im System abgespeichert,im System abgespeichert,systemresident,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
im Überfluss,im Überfluss,reichhaltig,massenhaft,massenweise,viel,zahlreich,reichlich,üppig,wie Sand am Meer (umgangssprachlich),abundant,unbegrenzt,en masse,in Hülle und Fülle (umgangssprachlich),unzählig,,,,,,,,,,,,,,,,,
im Ungewissen lassen,im Ungewissen lassen,etwas in der Schwebe halten,schweben,,,,,,,,,,,,,,,,,,,,,,,,,,,,
im Voraus anfordern,im Voraus anfordern,präallozieren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
im Voraus bezahlt,im Voraus bezahlt,vorausbezahlt,per Vorkasse bezahlt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
im Wasser notlanden,im Wasser notlanden,notwassern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
im Weg sein,im Weg sein,hinderlich,behindernd,störend,,,,,,,,,,,,,,,,,,,,,,,,,,,
Im Wein liegt die Wahrheit,Im Wein liegt die Wahrheit,In vino veritas,Im Wein ist Wahrheit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
im Zaum halten,im Zaum halten,zügeln,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
im Zuge ,im Zuge (von),im Zusammenhang (mit),im Rahmen (von),im Kontext (von),für (umgangssprachlich),bei,,,,,,,,,,,,,,,,,,,,,,,,,
im Zuge dessen,im Zuge dessen,indem,damit,dadurch,in Folge dessen,,,,,,,,,,,,,,,,,,,,,,,,,,
imaginär,imaginär,eingebildet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imam,Imam,Vorbeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
imitieren,imitieren,nachäffen (umgangssprachlich),nachmachen,nachbilden,nachahmen,abkupfern (umgangssprachlich),,,,,,,,,,,,,,,,,,,,,,,,,
Immaterialgüterrecht,Immaterialgüterrecht,Recht des geistigen Eigentums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Immatrikulation,Immatrikulation,Einschreibung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
immer noch,immer noch,nach wie vor,fortwährend,weiterhin,,,,,,,,,,,,,,,,,,,,,,,,,,,
immer wieder von etwas reden,immer wieder von etwas reden,(auf etwas) herum reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
immerhin,immerhin,freilich,zugegeben,aber,nichtsdestoweniger,Gewiss,nunmehr,daher,allerdings,,,,,,,,,,,,,,,,,,,,,,
immigrieren,immigrieren,einwandern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Immobilienmakler,Immobilienmakler,Grundstücksmakler,Immobilienhändler,,,,,,,,,,,,,,,,,,,,,,,,,,,,
immortal,immortal,unausrottbar,unauslöschlich,ewig,bleibend,unvergänglich,immerwährend,unsterblich,,,,,,,,,,,,,,,,,,,,,,,
Immunsystem,Immunsystem,körpereigenes Abwehrsystem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impetigo ,Impetigo (fachsprachlich),Eiterflechte,Borkenflechte,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impetus,Impetus,Impuls,Wucht,Stoßkraft,Schwungkraft,,,,,,,,,,,,,,,,,,,,,,,,,,
Impfung,Impfung,Vakzination (fachsprachlich),Immunisierung,Immunisation,Schutzimpfung,,,,,,,,,,,,,,,,,,,,,,,,,,
Implantation,Implantation,Einpflanzung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
implementieren,implementieren,codieren,programmieren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
implodieren,implodieren,in sich zusammenstürzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Implosion,Implosion,Zusammensturz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imponderabilien,Imponderabilien,Unwägbarkeiten,unvorhersehbare Einflüsse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Import,Import,Einfuhr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
importieren,importieren,einführen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
imposant,imposant,herausragend,effektvoll,sensationell,aufsehenerregend,spektakulär,Aufsehen erregend,außergewöhnlich,,,,,,,,,,,,,,,,,,,,,,,
Impressum,Impressum,Erscheinungsvermerk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impuls,Impuls,Erleuchtung,(plötzliche) Erkenntnis,Anwandlung,Idee,Intuition,Inspiration,Flause,Eingebung,Gedanke,Anregung,Einfall,Grille,,,,,,,,,,,,,,,,,,
